"country_code","name","year","age","popM","popF","pop"
296,"Kiribati",1982,50,0.227,0.221,0.448
296,"Kiribati",1982,51,0.224,0.218,0.442
296,"Kiribati",1982,52,0.215,0.21,0.425
296,"Kiribati",1982,53,0.196,0.202,0.398
296,"Kiribati",1982,54,0.178,0.2,0.378
296,"Kiribati",1982,55,0.165,0.19,0.355
296,"Kiribati",1982,56,0.151,0.186,0.337
296,"Kiribati",1982,57,0.142,0.176,0.318
296,"Kiribati",1982,58,0.136,0.171,0.307
296,"Kiribati",1982,59,0.134,0.162,0.296
296,"Kiribati",1982,60,0.129,0.153,0.282
296,"Kiribati",1982,61,0.124,0.147,0.271
296,"Kiribati",1982,62,0.118,0.141,0.259
296,"Kiribati",1982,63,0.114,0.135,0.249
296,"Kiribati",1982,64,0.107,0.131,0.238
296,"Kiribati",1982,65,0.1,0.13,0.23
296,"Kiribati",1982,66,0.089,0.124,0.213
296,"Kiribati",1982,67,0.084,0.114,0.198
296,"Kiribati",1982,68,0.079,0.105,0.184
296,"Kiribati",1982,69,0.071,0.098,0.169
296,"Kiribati",1982,70,0.067,0.088,0.155
296,"Kiribati",1982,71,0.061,0.081,0.142
296,"Kiribati",1982,72,0.054,0.074,0.128
296,"Kiribati",1982,73,0.047,0.068,0.115
296,"Kiribati",1982,74,0.043,0.065,0.108
296,"Kiribati",1982,75,0.038,0.054,0.092
296,"Kiribati",1982,76,0.036,0.05,0.086
296,"Kiribati",1982,77,0.03,0.043,0.073
296,"Kiribati",1982,78,0.026,0.037,0.063
296,"Kiribati",1982,79,0.021,0.035,0.056
296,"Kiribati",1982,80,0.019,0.031,0.05
296,"Kiribati",1982,81,0.016,0.028,0.044
296,"Kiribati",1982,82,0.013,0.024,0.037
296,"Kiribati",1982,83,0.011,0.019,0.03
296,"Kiribati",1982,84,0.008,0.016,0.024
296,"Kiribati",1982,85,0.008,0.012,0.02
296,"Kiribati",1982,86,0.005,0.009,0.014
296,"Kiribati",1982,87,0.003,0.008,0.011
296,"Kiribati",1982,88,0.003,0.006,0.009
296,"Kiribati",1982,89,0.002,0.004,0.006
296,"Kiribati",1982,90,0.002,0.004,0.006
296,"Kiribati",1982,91,0.001,0.002,0.003
296,"Kiribati",1982,92,0.001,0.002,0.003
296,"Kiribati",1982,93,0,0.001,0.001
296,"Kiribati",1982,94,0,0.001,0.001
296,"Kiribati",1982,95,0,0.001,0.001
296,"Kiribati",1982,96,0,0,0
296,"Kiribati",1982,97,0,0,0
296,"Kiribati",1982,98,0,0,0
296,"Kiribati",1982,99,0,0,0
296,"Kiribati",1982,100,0,0,0
296,"Kiribati",1983,0,1.185,1.115,2.3
296,"Kiribati",1983,1,1.092,1.039,2.131
296,"Kiribati",1983,2,1.023,0.977,2
296,"Kiribati",1983,3,0.966,0.926,1.892
296,"Kiribati",1983,4,0.942,0.906,1.848
296,"Kiribati",1983,5,0.86,0.831,1.691
296,"Kiribati",1983,6,0.832,0.799,1.631
296,"Kiribati",1983,7,0.801,0.77,1.571
296,"Kiribati",1983,8,0.771,0.744,1.515
296,"Kiribati",1983,9,0.747,0.722,1.469
296,"Kiribati",1983,10,0.732,0.711,1.443
296,"Kiribati",1983,11,0.728,0.71,1.438
296,"Kiribati",1983,12,0.736,0.721,1.457
296,"Kiribati",1983,13,0.757,0.742,1.499
296,"Kiribati",1983,14,0.785,0.77,1.555
296,"Kiribati",1983,15,0.812,0.794,1.606
296,"Kiribati",1983,16,0.826,0.807,1.633
296,"Kiribati",1983,17,0.82,0.805,1.625
296,"Kiribati",1983,18,0.795,0.787,1.582
296,"Kiribati",1983,19,0.755,0.755,1.51
296,"Kiribati",1983,20,0.716,0.726,1.442
296,"Kiribati",1983,21,0.675,0.694,1.369
296,"Kiribati",1983,22,0.636,0.66,1.296
296,"Kiribati",1983,23,0.598,0.631,1.229
296,"Kiribati",1983,24,0.563,0.598,1.161
296,"Kiribati",1983,25,0.529,0.568,1.097
296,"Kiribati",1983,26,0.496,0.534,1.03
296,"Kiribati",1983,27,0.472,0.508,0.98
296,"Kiribati",1983,28,0.448,0.491,0.939
296,"Kiribati",1983,29,0.436,0.476,0.912
296,"Kiribati",1983,30,0.423,0.46,0.883
296,"Kiribati",1983,31,0.416,0.45,0.866
296,"Kiribati",1983,32,0.404,0.431,0.835
296,"Kiribati",1983,33,0.393,0.413,0.806
296,"Kiribati",1983,34,0.381,0.389,0.77
296,"Kiribati",1983,35,0.367,0.366,0.733
296,"Kiribati",1983,36,0.35,0.342,0.692
296,"Kiribati",1983,37,0.333,0.323,0.656
296,"Kiribati",1983,38,0.315,0.31,0.625
296,"Kiribati",1983,39,0.306,0.298,0.604
296,"Kiribati",1983,40,0.296,0.299,0.595
296,"Kiribati",1983,41,0.286,0.292,0.578
296,"Kiribati",1983,42,0.275,0.287,0.562
296,"Kiribati",1983,43,0.262,0.275,0.537
296,"Kiribati",1983,44,0.246,0.261,0.507
296,"Kiribati",1983,45,0.229,0.249,0.478
296,"Kiribati",1983,46,0.213,0.24,0.453
296,"Kiribati",1983,47,0.211,0.231,0.442
296,"Kiribati",1983,48,0.206,0.222,0.428
296,"Kiribati",1983,49,0.206,0.219,0.425
296,"Kiribati",1983,50,0.219,0.219,0.438
296,"Kiribati",1983,51,0.218,0.216,0.434
296,"Kiribati",1983,52,0.215,0.211,0.426
296,"Kiribati",1983,53,0.206,0.204,0.41
296,"Kiribati",1983,54,0.187,0.195,0.382
296,"Kiribati",1983,55,0.171,0.194,0.365
296,"Kiribati",1983,56,0.16,0.185,0.345
296,"Kiribati",1983,57,0.146,0.182,0.328
296,"Kiribati",1983,58,0.137,0.173,0.31
296,"Kiribati",1983,59,0.132,0.169,0.301
296,"Kiribati",1983,60,0.13,0.16,0.29
296,"Kiribati",1983,61,0.125,0.15,0.275
296,"Kiribati",1983,62,0.119,0.144,0.263
296,"Kiribati",1983,63,0.113,0.138,0.251
296,"Kiribati",1983,64,0.108,0.13,0.238
296,"Kiribati",1983,65,0.101,0.126,0.227
296,"Kiribati",1983,66,0.094,0.123,0.217
296,"Kiribati",1983,67,0.083,0.117,0.2
296,"Kiribati",1983,68,0.079,0.107,0.186
296,"Kiribati",1983,69,0.074,0.099,0.173
296,"Kiribati",1983,70,0.066,0.093,0.159
296,"Kiribati",1983,71,0.062,0.083,0.145
296,"Kiribati",1983,72,0.056,0.077,0.133
296,"Kiribati",1983,73,0.049,0.07,0.119
296,"Kiribati",1983,74,0.043,0.063,0.106
296,"Kiribati",1983,75,0.038,0.061,0.099
296,"Kiribati",1983,76,0.033,0.049,0.082
296,"Kiribati",1983,77,0.031,0.045,0.076
296,"Kiribati",1983,78,0.026,0.038,0.064
296,"Kiribati",1983,79,0.023,0.033,0.056
296,"Kiribati",1983,80,0.018,0.031,0.049
296,"Kiribati",1983,81,0.016,0.027,0.043
296,"Kiribati",1983,82,0.013,0.024,0.037
296,"Kiribati",1983,83,0.011,0.02,0.031
296,"Kiribati",1983,84,0.009,0.016,0.025
296,"Kiribati",1983,85,0.007,0.013,0.02
296,"Kiribati",1983,86,0.006,0.01,0.016
296,"Kiribati",1983,87,0.004,0.007,0.011
296,"Kiribati",1983,88,0.003,0.006,0.009
296,"Kiribati",1983,89,0.002,0.005,0.007
296,"Kiribati",1983,90,0.002,0.003,0.005
296,"Kiribati",1983,91,0.001,0.003,0.004
296,"Kiribati",1983,92,0.001,0.002,0.003
296,"Kiribati",1983,93,0,0.001,0.001
296,"Kiribati",1983,94,0,0.001,0.001
296,"Kiribati",1983,95,0,0.001,0.001
296,"Kiribati",1983,96,0,0,0
296,"Kiribati",1983,97,0,0,0
296,"Kiribati",1983,98,0,0,0
296,"Kiribati",1983,99,0,0,0
296,"Kiribati",1983,100,0,0,0
296,"Kiribati",1984,0,1.219,1.147,2.366
296,"Kiribati",1984,1,1.119,1.063,2.182
296,"Kiribati",1984,2,1.055,1.009,2.064
296,"Kiribati",1984,3,0.998,0.957,1.955
296,"Kiribati",1984,4,0.945,0.908,1.853
296,"Kiribati",1984,5,0.923,0.89,1.813
296,"Kiribati",1984,6,0.841,0.816,1.657
296,"Kiribati",1984,7,0.814,0.785,1.599
296,"Kiribati",1984,8,0.785,0.757,1.542
296,"Kiribati",1984,9,0.756,0.731,1.487
296,"Kiribati",1984,10,0.734,0.713,1.447
296,"Kiribati",1984,11,0.721,0.705,1.426
296,"Kiribati",1984,12,0.718,0.707,1.425
296,"Kiribati",1984,13,0.727,0.72,1.447
296,"Kiribati",1984,14,0.746,0.74,1.486
296,"Kiribati",1984,15,0.773,0.767,1.54
296,"Kiribati",1984,16,0.797,0.788,1.585
296,"Kiribati",1984,17,0.808,0.798,1.606
296,"Kiribati",1984,18,0.801,0.794,1.595
296,"Kiribati",1984,19,0.776,0.774,1.55
296,"Kiribati",1984,20,0.738,0.743,1.481
296,"Kiribati",1984,21,0.702,0.716,1.418
296,"Kiribati",1984,22,0.664,0.685,1.349
296,"Kiribati",1984,23,0.628,0.651,1.279
296,"Kiribati",1984,24,0.591,0.623,1.214
296,"Kiribati",1984,25,0.558,0.591,1.149
296,"Kiribati",1984,26,0.525,0.561,1.086
296,"Kiribati",1984,27,0.493,0.527,1.02
296,"Kiribati",1984,28,0.469,0.502,0.971
296,"Kiribati",1984,29,0.445,0.485,0.93
296,"Kiribati",1984,30,0.432,0.47,0.902
296,"Kiribati",1984,31,0.42,0.455,0.875
296,"Kiribati",1984,32,0.414,0.446,0.86
296,"Kiribati",1984,33,0.403,0.429,0.832
296,"Kiribati",1984,34,0.393,0.412,0.805
296,"Kiribati",1984,35,0.381,0.388,0.769
296,"Kiribati",1984,36,0.365,0.365,0.73
296,"Kiribati",1984,37,0.346,0.34,0.686
296,"Kiribati",1984,38,0.327,0.319,0.646
296,"Kiribati",1984,39,0.308,0.305,0.613
296,"Kiribati",1984,40,0.298,0.291,0.589
296,"Kiribati",1984,41,0.289,0.292,0.581
296,"Kiribati",1984,42,0.28,0.286,0.566
296,"Kiribati",1984,43,0.271,0.283,0.554
296,"Kiribati",1984,44,0.26,0.271,0.531
296,"Kiribati",1984,45,0.245,0.258,0.503
296,"Kiribati",1984,46,0.228,0.247,0.475
296,"Kiribati",1984,47,0.211,0.238,0.449
296,"Kiribati",1984,48,0.207,0.229,0.436
296,"Kiribati",1984,49,0.201,0.218,0.419
296,"Kiribati",1984,50,0.199,0.215,0.414
296,"Kiribati",1984,51,0.21,0.213,0.423
296,"Kiribati",1984,52,0.208,0.21,0.418
296,"Kiribati",1984,53,0.205,0.205,0.41
296,"Kiribati",1984,54,0.198,0.198,0.396
296,"Kiribati",1984,55,0.18,0.19,0.37
296,"Kiribati",1984,56,0.166,0.19,0.356
296,"Kiribati",1984,57,0.155,0.181,0.336
296,"Kiribati",1984,58,0.14,0.179,0.319
296,"Kiribati",1984,59,0.133,0.171,0.304
296,"Kiribati",1984,60,0.127,0.167,0.294
296,"Kiribati",1984,61,0.125,0.158,0.283
296,"Kiribati",1984,62,0.12,0.148,0.268
296,"Kiribati",1984,63,0.114,0.141,0.255
296,"Kiribati",1984,64,0.107,0.132,0.239
296,"Kiribati",1984,65,0.102,0.125,0.227
296,"Kiribati",1984,66,0.095,0.119,0.214
296,"Kiribati",1984,67,0.088,0.116,0.204
296,"Kiribati",1984,68,0.078,0.111,0.189
296,"Kiribati",1984,69,0.074,0.101,0.175
296,"Kiribati",1984,70,0.069,0.094,0.163
296,"Kiribati",1984,71,0.061,0.088,0.149
296,"Kiribati",1984,72,0.057,0.079,0.136
296,"Kiribati",1984,73,0.051,0.072,0.123
296,"Kiribati",1984,74,0.044,0.065,0.109
296,"Kiribati",1984,75,0.038,0.059,0.097
296,"Kiribati",1984,76,0.034,0.055,0.089
296,"Kiribati",1984,77,0.029,0.044,0.073
296,"Kiribati",1984,78,0.027,0.039,0.066
296,"Kiribati",1984,79,0.023,0.034,0.057
296,"Kiribati",1984,80,0.02,0.03,0.05
296,"Kiribati",1984,81,0.016,0.027,0.043
296,"Kiribati",1984,82,0.014,0.023,0.037
296,"Kiribati",1984,83,0.011,0.021,0.032
296,"Kiribati",1984,84,0.009,0.017,0.026
296,"Kiribati",1984,85,0.008,0.013,0.021
296,"Kiribati",1984,86,0.005,0.011,0.016
296,"Kiribati",1984,87,0.005,0.008,0.013
296,"Kiribati",1984,88,0.003,0.006,0.009
296,"Kiribati",1984,89,0.002,0.005,0.007
296,"Kiribati",1984,90,0.001,0.004,0.005
296,"Kiribati",1984,91,0.001,0.002,0.003
296,"Kiribati",1984,92,0.001,0.002,0.003
296,"Kiribati",1984,93,0.001,0.001,0.002
296,"Kiribati",1984,94,0,0.001,0.001
296,"Kiribati",1984,95,0,0.001,0.001
296,"Kiribati",1984,96,0,0,0
296,"Kiribati",1984,97,0,0,0
296,"Kiribati",1984,98,0,0,0
296,"Kiribati",1984,99,0,0,0
296,"Kiribati",1984,100,0,0,0
296,"Kiribati",1985,0,1.255,1.181,2.436
296,"Kiribati",1985,1,1.165,1.105,2.27
296,"Kiribati",1985,2,1.092,1.04,2.132
296,"Kiribati",1985,3,1.037,0.993,2.03
296,"Kiribati",1985,4,0.983,0.944,1.927
296,"Kiribati",1985,5,0.932,0.898,1.83
296,"Kiribati",1985,6,0.911,0.879,1.79
296,"Kiribati",1985,7,0.83,0.806,1.636
296,"Kiribati",1985,8,0.803,0.776,1.579
296,"Kiribati",1985,9,0.775,0.75,1.525
296,"Kiribati",1985,10,0.747,0.725,1.472
296,"Kiribati",1985,11,0.727,0.709,1.436
296,"Kiribati",1985,12,0.715,0.703,1.418
296,"Kiribati",1985,13,0.711,0.706,1.417
296,"Kiribati",1985,14,0.72,0.718,1.438
296,"Kiribati",1985,15,0.739,0.738,1.477
296,"Kiribati",1985,16,0.763,0.763,1.526
296,"Kiribati",1985,17,0.786,0.783,1.569
296,"Kiribati",1985,18,0.795,0.791,1.586
296,"Kiribati",1985,19,0.789,0.786,1.575
296,"Kiribati",1985,20,0.765,0.767,1.532
296,"Kiribati",1985,21,0.729,0.736,1.465
296,"Kiribati",1985,22,0.695,0.71,1.405
296,"Kiribati",1985,23,0.658,0.679,1.337
296,"Kiribati",1985,24,0.623,0.646,1.269
296,"Kiribati",1985,25,0.588,0.618,1.206
296,"Kiribati",1985,26,0.556,0.587,1.143
296,"Kiribati",1985,27,0.523,0.557,1.08
296,"Kiribati",1985,28,0.49,0.523,1.013
296,"Kiribati",1985,29,0.466,0.498,0.964
296,"Kiribati",1985,30,0.443,0.481,0.924
296,"Kiribati",1985,31,0.429,0.466,0.895
296,"Kiribati",1985,32,0.418,0.452,0.87
296,"Kiribati",1985,33,0.413,0.444,0.857
296,"Kiribati",1985,34,0.402,0.428,0.83
296,"Kiribati",1985,35,0.392,0.411,0.803
296,"Kiribati",1985,36,0.379,0.386,0.765
296,"Kiribati",1985,37,0.362,0.364,0.726
296,"Kiribati",1985,38,0.342,0.337,0.679
296,"Kiribati",1985,39,0.322,0.315,0.637
296,"Kiribati",1985,40,0.303,0.301,0.604
296,"Kiribati",1985,41,0.293,0.287,0.58
296,"Kiribati",1985,42,0.285,0.287,0.572
296,"Kiribati",1985,43,0.276,0.282,0.558
296,"Kiribati",1985,44,0.269,0.28,0.549
296,"Kiribati",1985,45,0.258,0.27,0.528
296,"Kiribati",1985,46,0.244,0.257,0.501
296,"Kiribati",1985,47,0.226,0.245,0.471
296,"Kiribati",1985,48,0.208,0.236,0.444
296,"Kiribati",1985,49,0.202,0.226,0.428
296,"Kiribati",1985,50,0.195,0.215,0.41
296,"Kiribati",1985,51,0.192,0.211,0.403
296,"Kiribati",1985,52,0.203,0.209,0.412
296,"Kiribati",1985,53,0.201,0.205,0.406
296,"Kiribati",1985,54,0.199,0.201,0.4
296,"Kiribati",1985,55,0.192,0.193,0.385
296,"Kiribati",1985,56,0.176,0.186,0.362
296,"Kiribati",1985,57,0.162,0.186,0.348
296,"Kiribati",1985,58,0.15,0.179,0.329
296,"Kiribati",1985,59,0.136,0.176,0.312
296,"Kiribati",1985,60,0.129,0.169,0.298
296,"Kiribati",1985,61,0.123,0.165,0.288
296,"Kiribati",1985,62,0.12,0.154,0.274
296,"Kiribati",1985,63,0.115,0.145,0.26
296,"Kiribati",1985,64,0.109,0.136,0.245
296,"Kiribati",1985,65,0.102,0.127,0.229
296,"Kiribati",1985,66,0.097,0.119,0.216
296,"Kiribati",1985,67,0.09,0.113,0.203
296,"Kiribati",1985,68,0.083,0.11,0.193
296,"Kiribati",1985,69,0.073,0.105,0.178
296,"Kiribati",1985,70,0.07,0.097,0.167
296,"Kiribati",1985,71,0.065,0.089,0.154
296,"Kiribati",1985,72,0.057,0.083,0.14
296,"Kiribati",1985,73,0.053,0.074,0.127
296,"Kiribati",1985,74,0.047,0.068,0.115
296,"Kiribati",1985,75,0.041,0.061,0.102
296,"Kiribati",1985,76,0.034,0.054,0.088
296,"Kiribati",1985,77,0.03,0.05,0.08
296,"Kiribati",1985,78,0.026,0.04,0.066
296,"Kiribati",1985,79,0.024,0.035,0.059
296,"Kiribati",1985,80,0.02,0.031,0.051
296,"Kiribati",1985,81,0.017,0.026,0.043
296,"Kiribati",1985,82,0.013,0.024,0.037
296,"Kiribati",1985,83,0.011,0.02,0.031
296,"Kiribati",1985,84,0.009,0.017,0.026
296,"Kiribati",1985,85,0.007,0.014,0.021
296,"Kiribati",1985,86,0.006,0.011,0.017
296,"Kiribati",1985,87,0.004,0.009,0.013
296,"Kiribati",1985,88,0.004,0.006,0.01
296,"Kiribati",1985,89,0.002,0.005,0.007
296,"Kiribati",1985,90,0.001,0.004,0.005
296,"Kiribati",1985,91,0.001,0.003,0.004
296,"Kiribati",1985,92,0.001,0.002,0.003
296,"Kiribati",1985,93,0.001,0.001,0.002
296,"Kiribati",1985,94,0,0.001,0.001
296,"Kiribati",1985,95,0,0.001,0.001
296,"Kiribati",1985,96,0,0,0
296,"Kiribati",1985,97,0,0,0
296,"Kiribati",1985,98,0,0,0
296,"Kiribati",1985,99,0,0,0
296,"Kiribati",1985,100,0,0,0
296,"Kiribati",1986,0,1.285,1.21,2.495
296,"Kiribati",1986,1,1.19,1.135,2.325
296,"Kiribati",1986,2,1.131,1.083,2.214
296,"Kiribati",1986,3,1.072,1.027,2.099
296,"Kiribati",1986,4,1.021,0.985,2.006
296,"Kiribati",1986,5,0.971,0.937,1.908
296,"Kiribati",1986,6,0.923,0.893,1.816
296,"Kiribati",1986,7,0.905,0.877,1.782
296,"Kiribati",1986,8,0.827,0.805,1.632
296,"Kiribati",1986,9,0.801,0.775,1.576
296,"Kiribati",1986,10,0.773,0.747,1.52
296,"Kiribati",1986,11,0.744,0.722,1.466
296,"Kiribati",1986,12,0.723,0.706,1.429
296,"Kiribati",1986,13,0.71,0.698,1.408
296,"Kiribati",1986,14,0.706,0.702,1.408
296,"Kiribati",1986,15,0.715,0.716,1.431
296,"Kiribati",1986,16,0.734,0.736,1.47
296,"Kiribati",1986,17,0.759,0.763,1.522
296,"Kiribati",1986,18,0.782,0.784,1.566
296,"Kiribati",1986,19,0.791,0.791,1.582
296,"Kiribati",1986,20,0.783,0.784,1.567
296,"Kiribati",1986,21,0.758,0.764,1.522
296,"Kiribati",1986,22,0.72,0.732,1.452
296,"Kiribati",1986,23,0.686,0.704,1.39
296,"Kiribati",1986,24,0.65,0.674,1.324
296,"Kiribati",1986,25,0.615,0.642,1.257
296,"Kiribati",1986,26,0.582,0.616,1.198
296,"Kiribati",1986,27,0.551,0.586,1.137
296,"Kiribati",1986,28,0.519,0.559,1.078
296,"Kiribati",1986,29,0.487,0.526,1.013
296,"Kiribati",1986,30,0.464,0.501,0.965
296,"Kiribati",1986,31,0.44,0.483,0.923
296,"Kiribati",1986,32,0.426,0.466,0.892
296,"Kiribati",1986,33,0.414,0.45,0.864
296,"Kiribati",1986,34,0.409,0.44,0.849
296,"Kiribati",1986,35,0.397,0.423,0.82
296,"Kiribati",1986,36,0.387,0.407,0.794
296,"Kiribati",1986,37,0.373,0.382,0.755
296,"Kiribati",1986,38,0.355,0.36,0.715
296,"Kiribati",1986,39,0.336,0.334,0.67
296,"Kiribati",1986,40,0.316,0.313,0.629
296,"Kiribati",1986,41,0.298,0.298,0.596
296,"Kiribati",1986,42,0.289,0.284,0.573
296,"Kiribati",1986,43,0.282,0.285,0.567
296,"Kiribati",1986,44,0.274,0.28,0.554
296,"Kiribati",1986,45,0.268,0.278,0.546
296,"Kiribati",1986,46,0.257,0.269,0.526
296,"Kiribati",1986,47,0.243,0.257,0.5
296,"Kiribati",1986,48,0.224,0.247,0.471
296,"Kiribati",1986,49,0.206,0.237,0.443
296,"Kiribati",1986,50,0.2,0.226,0.426
296,"Kiribati",1986,51,0.192,0.213,0.405
296,"Kiribati",1986,52,0.188,0.208,0.396
296,"Kiribati",1986,53,0.198,0.204,0.402
296,"Kiribati",1986,54,0.195,0.199,0.394
296,"Kiribati",1986,55,0.194,0.195,0.389
296,"Kiribati",1986,56,0.187,0.189,0.376
296,"Kiribati",1986,57,0.172,0.184,0.356
296,"Kiribati",1986,58,0.158,0.185,0.343
296,"Kiribati",1986,59,0.148,0.179,0.327
296,"Kiribati",1986,60,0.134,0.177,0.311
296,"Kiribati",1986,61,0.126,0.169,0.295
296,"Kiribati",1986,62,0.12,0.162,0.282
296,"Kiribati",1986,63,0.116,0.15,0.266
296,"Kiribati",1986,64,0.11,0.139,0.249
296,"Kiribati",1986,65,0.103,0.129,0.232
296,"Kiribati",1986,66,0.096,0.12,0.216
296,"Kiribati",1986,67,0.091,0.112,0.203
296,"Kiribati",1986,68,0.084,0.107,0.191
296,"Kiribati",1986,69,0.078,0.105,0.183
296,"Kiribati",1986,70,0.068,0.101,0.169
296,"Kiribati",1986,71,0.065,0.092,0.157
296,"Kiribati",1986,72,0.06,0.084,0.144
296,"Kiribati",1986,73,0.052,0.079,0.131
296,"Kiribati",1986,74,0.048,0.07,0.118
296,"Kiribati",1986,75,0.043,0.063,0.106
296,"Kiribati",1986,76,0.037,0.055,0.092
296,"Kiribati",1986,77,0.03,0.049,0.079
296,"Kiribati",1986,78,0.027,0.046,0.073
296,"Kiribati",1986,79,0.023,0.036,0.059
296,"Kiribati",1986,80,0.021,0.032,0.053
296,"Kiribati",1986,81,0.017,0.027,0.044
296,"Kiribati",1986,82,0.015,0.023,0.038
296,"Kiribati",1986,83,0.011,0.02,0.031
296,"Kiribati",1986,84,0.009,0.017,0.026
296,"Kiribati",1986,85,0.007,0.014,0.021
296,"Kiribati",1986,86,0.006,0.012,0.018
296,"Kiribati",1986,87,0.005,0.009,0.014
296,"Kiribati",1986,88,0.003,0.007,0.01
296,"Kiribati",1986,89,0.003,0.005,0.008
296,"Kiribati",1986,90,0.002,0.003,0.005
296,"Kiribati",1986,91,0.001,0.003,0.004
296,"Kiribati",1986,92,0.001,0.002,0.003
296,"Kiribati",1986,93,0.001,0.001,0.002
296,"Kiribati",1986,94,0,0.001,0.001
296,"Kiribati",1986,95,0,0.001,0.001
296,"Kiribati",1986,96,0,0,0
296,"Kiribati",1986,97,0,0,0
296,"Kiribati",1986,98,0,0,0
296,"Kiribati",1986,99,0,0,0
296,"Kiribati",1986,100,0,0,0
296,"Kiribati",1987,0,1.31,1.233,2.543
296,"Kiribati",1987,1,1.218,1.163,2.381
296,"Kiribati",1987,2,1.155,1.113,2.268
296,"Kiribati",1987,3,1.109,1.07,2.179
296,"Kiribati",1987,4,1.055,1.018,2.073
296,"Kiribati",1987,5,1.008,0.978,1.986
296,"Kiribati",1987,6,0.961,0.933,1.894
296,"Kiribati",1987,7,0.917,0.892,1.809
296,"Kiribati",1987,8,0.902,0.876,1.778
296,"Kiribati",1987,9,0.825,0.803,1.628
296,"Kiribati",1987,10,0.799,0.773,1.572
296,"Kiribati",1987,11,0.77,0.744,1.514
296,"Kiribati",1987,12,0.74,0.718,1.458
296,"Kiribati",1987,13,0.718,0.701,1.419
296,"Kiribati",1987,14,0.703,0.694,1.397
296,"Kiribati",1987,15,0.701,0.699,1.4
296,"Kiribati",1987,16,0.71,0.715,1.425
296,"Kiribati",1987,17,0.73,0.737,1.467
296,"Kiribati",1987,18,0.755,0.765,1.52
296,"Kiribati",1987,19,0.778,0.785,1.563
296,"Kiribati",1987,20,0.784,0.79,1.574
296,"Kiribati",1987,21,0.775,0.781,1.556
296,"Kiribati",1987,22,0.749,0.76,1.509
296,"Kiribati",1987,23,0.71,0.726,1.436
296,"Kiribati",1987,24,0.677,0.699,1.376
296,"Kiribati",1987,25,0.641,0.67,1.311
296,"Kiribati",1987,26,0.607,0.64,1.247
296,"Kiribati",1987,27,0.576,0.617,1.193
296,"Kiribati",1987,28,0.547,0.589,1.136
296,"Kiribati",1987,29,0.516,0.563,1.079
296,"Kiribati",1987,30,0.484,0.531,1.015
296,"Kiribati",1987,31,0.461,0.503,0.964
296,"Kiribati",1987,32,0.437,0.483,0.92
296,"Kiribati",1987,33,0.423,0.464,0.887
296,"Kiribati",1987,34,0.409,0.446,0.855
296,"Kiribati",1987,35,0.404,0.435,0.839
296,"Kiribati",1987,36,0.391,0.418,0.809
296,"Kiribati",1987,37,0.381,0.403,0.784
296,"Kiribati",1987,38,0.367,0.378,0.745
296,"Kiribati",1987,39,0.348,0.357,0.705
296,"Kiribati",1987,40,0.33,0.331,0.661
296,"Kiribati",1987,41,0.31,0.31,0.62
296,"Kiribati",1987,42,0.293,0.295,0.588
296,"Kiribati",1987,43,0.286,0.281,0.567
296,"Kiribati",1987,44,0.28,0.282,0.562
296,"Kiribati",1987,45,0.273,0.278,0.551
296,"Kiribati",1987,46,0.267,0.277,0.544
296,"Kiribati",1987,47,0.257,0.27,0.527
296,"Kiribati",1987,48,0.242,0.258,0.5
296,"Kiribati",1987,49,0.223,0.248,0.471
296,"Kiribati",1987,50,0.204,0.237,0.441
296,"Kiribati",1987,51,0.197,0.224,0.421
296,"Kiribati",1987,52,0.187,0.209,0.396
296,"Kiribati",1987,53,0.182,0.203,0.385
296,"Kiribati",1987,54,0.192,0.198,0.39
296,"Kiribati",1987,55,0.19,0.193,0.383
296,"Kiribati",1987,56,0.188,0.191,0.379
296,"Kiribati",1987,57,0.182,0.186,0.368
296,"Kiribati",1987,58,0.168,0.183,0.351
296,"Kiribati",1987,59,0.156,0.186,0.342
296,"Kiribati",1987,60,0.145,0.179,0.324
296,"Kiribati",1987,61,0.13,0.177,0.307
296,"Kiribati",1987,62,0.122,0.166,0.288
296,"Kiribati",1987,63,0.115,0.157,0.272
296,"Kiribati",1987,64,0.11,0.143,0.253
296,"Kiribati",1987,65,0.104,0.131,0.235
296,"Kiribati",1987,66,0.097,0.122,0.219
296,"Kiribati",1987,67,0.09,0.114,0.204
296,"Kiribati",1987,68,0.085,0.106,0.191
296,"Kiribati",1987,69,0.078,0.102,0.18
296,"Kiribati",1987,70,0.073,0.1,0.173
296,"Kiribati",1987,71,0.063,0.096,0.159
296,"Kiribati",1987,72,0.06,0.087,0.147
296,"Kiribati",1987,73,0.054,0.08,0.134
296,"Kiribati",1987,74,0.047,0.074,0.121
296,"Kiribati",1987,75,0.043,0.065,0.108
296,"Kiribati",1987,76,0.039,0.057,0.096
296,"Kiribati",1987,77,0.033,0.05,0.083
296,"Kiribati",1987,78,0.027,0.044,0.071
296,"Kiribati",1987,79,0.024,0.041,0.065
296,"Kiribati",1987,80,0.02,0.032,0.052
296,"Kiribati",1987,81,0.018,0.028,0.046
296,"Kiribati",1987,82,0.015,0.023,0.038
296,"Kiribati",1987,83,0.012,0.019,0.031
296,"Kiribati",1987,84,0.009,0.017,0.026
296,"Kiribati",1987,85,0.008,0.014,0.022
296,"Kiribati",1987,86,0.006,0.012,0.018
296,"Kiribati",1987,87,0.004,0.009,0.013
296,"Kiribati",1987,88,0.004,0.007,0.011
