"country_code","name","year","age","pasfr","tfr","f_a"
296,"Kiribati",1987,42,1.215459,4.806359,0.05841932303781
296,"Kiribati",1987,43,0.88074,4.806359,0.0423315262566
296,"Kiribati",1987,44,0.613243,4.806359,0.02947466012237
296,"Kiribati",1987,45,0.421909,4.806359,0.02027846119331
296,"Kiribati",1987,46,0.280713,4.806359,0.01349207453967
296,"Kiribati",1987,47,0.184007,4.806359,0.00884403700513
296,"Kiribati",1987,48,0.122051,4.806359,0.00586620922309
296,"Kiribati",1987,49,0.071406,4.806359,0.00343202870754
296,"Kiribati",1987,50,0.028917,4.806359,0.00138985483203
296,"Kiribati",1987,51,0.006879,4.806359,0.00033062943561
296,"Kiribati",1987,52,0.003436,4.806359,0.00016514649524
296,"Kiribati",1987,53,0.003436,4.806359,0.00016514649524
296,"Kiribati",1987,54,0.001527,4.806359,7.339310193e-05
296,"Kiribati",1988,10,0.000278,4.733146,1.315814588e-05
296,"Kiribati",1988,11,0.003617,4.733146,0.00017119789082
296,"Kiribati",1988,12,0.017027,4.733146,0.00080591276942
296,"Kiribati",1988,13,0.065231,4.733146,0.00308747846726
296,"Kiribati",1988,14,0.1707,4.733146,0.008079480222
296,"Kiribati",1988,15,0.37961,4.733146,0.0179674955306
296,"Kiribati",1988,16,0.751799,4.733146,0.03558374429654
296,"Kiribati",1988,17,1.33487,4.733146,0.0631813460102
296,"Kiribati",1988,18,2.105703,4.733146,0.09966599731638
296,"Kiribati",1988,19,2.903243,4.733146,0.13741472992478
296,"Kiribati",1988,20,3.660553,4.733146,0.17325931789738
296,"Kiribati",1988,21,4.222012,4.733146,0.19983399209752
296,"Kiribati",1988,22,4.567915,4.733146,0.2162060861059
296,"Kiribati",1988,23,4.748386,4.733146,0.22474804202356
296,"Kiribati",1988,24,4.791718,4.733146,0.22679900884828
296,"Kiribati",1988,25,4.769985,4.733146,0.2257703542281
296,"Kiribati",1988,26,4.719632,4.733146,0.22338707322272
296,"Kiribati",1988,27,4.704097,4.733146,0.22265177899162
296,"Kiribati",1988,28,4.72759,4.733146,0.2237637369814
296,"Kiribati",1988,29,4.742908,4.733146,0.22448876028568
296,"Kiribati",1988,30,4.731246,4.733146,0.22393678079916
296,"Kiribati",1988,31,4.670771,4.733146,0.22107441075566
296,"Kiribati",1988,32,4.559539,4.733146,0.21580963779694
296,"Kiribati",1988,33,4.424547,4.733146,0.20942026934862
296,"Kiribati",1988,34,4.260255,4.733146,0.2016440891223
296,"Kiribati",1988,35,4.030233,4.733146,0.19075681203018
296,"Kiribati",1988,36,3.701608,4.733146,0.17520251098768
296,"Kiribati",1988,37,3.33403,4.733146,0.1578045075838
296,"Kiribati",1988,38,2.936883,4.733146,0.13900696023918
296,"Kiribati",1988,39,2.50767,4.733146,0.1186916822982
296,"Kiribati",1988,40,2.029381,4.733146,0.09605356562626
296,"Kiribati",1988,41,1.600703,4.733146,0.07576361001638
296,"Kiribati",1988,42,1.205855,4.733146,0.0570748776983
296,"Kiribati",1988,43,0.873317,4.733146,0.04133536865282
296,"Kiribati",1988,44,0.609152,4.733146,0.02883205352192
296,"Kiribati",1988,45,0.422761,4.733146,0.02000989536106
296,"Kiribati",1988,46,0.283237,4.733146,0.01340602073602
296,"Kiribati",1988,47,0.187417,4.733146,0.00887072023882
296,"Kiribati",1988,48,0.125477,4.733146,0.00593900960642
296,"Kiribati",1988,49,0.073945,4.733146,0.0034999248097
296,"Kiribati",1988,50,0.029804,4.733146,0.00141066683384
296,"Kiribati",1988,51,0.006973,4.733146,0.00033004227058
296,"Kiribati",1988,52,0.003406,4.733146,0.00016121095276
296,"Kiribati",1988,53,0.003406,4.733146,0.00016121095276
296,"Kiribati",1988,54,0.001514,4.733146,7.165983044e-05
296,"Kiribati",1989,10,0.000262,4.693225,1.22962495e-05
296,"Kiribati",1989,11,0.003406,4.693225,0.0001598512435
296,"Kiribati",1989,12,0.015959,4.693225,0.00074899177775
296,"Kiribati",1989,13,0.060876,4.693225,0.002857047651
296,"Kiribati",1989,14,0.160025,4.693225,0.00751033330625
296,"Kiribati",1989,15,0.358486,4.693225,0.0168245545735
296,"Kiribati",1989,16,0.717162,4.693225,0.0336580262745
296,"Kiribati",1989,17,1.289972,4.693225,0.060541288397
296,"Kiribati",1989,18,2.055601,4.693225,0.09647398003225
296,"Kiribati",1989,19,2.854681,4.693225,0.13397660236225
296,"Kiribati",1989,20,3.619578,4.693225,0.1698749395905
296,"Kiribati",1989,21,4.188708,4.693225,0.196585491033
296,"Kiribati",1989,22,4.541046,4.693225,0.2131215061335
296,"Kiribati",1989,23,4.725934,4.693225,0.2217987159715
296,"Kiribati",1989,24,4.771994,4.693225,0.2239604154065
296,"Kiribati",1989,25,4.753402,4.693225,0.2230878510145
296,"Kiribati",1989,26,4.707675,4.693225,0.22094178001875
296,"Kiribati",1989,27,4.699318,4.693225,0.2205495672055
296,"Kiribati",1989,28,4.732343,4.693225,0.22209950476175
296,"Kiribati",1989,29,4.75747,4.693225,0.2232787714075
296,"Kiribati",1989,30,4.755146,4.693225,0.2231697008585
296,"Kiribati",1989,31,4.701894,4.693225,0.2206704646815
296,"Kiribati",1989,32,4.595681,4.693225,0.21568564961225
296,"Kiribati",1989,33,4.464306,4.693225,0.2095199252685
296,"Kiribati",1989,34,4.302141,4.693225,0.20190915694725
296,"Kiribati",1989,35,4.071858,4.693225,0.1911014576205
296,"Kiribati",1989,36,3.740099,4.693225,0.17553126129275
296,"Kiribati",1989,37,3.368404,4.693225,0.158086778629
296,"Kiribati",1989,38,2.966497,4.693225,0.13922437882825
296,"Kiribati",1989,39,2.531771,4.693225,0.11882170951475
296,"Kiribati",1989,40,2.046932,4.693225,0.096067124357
296,"Kiribati",1989,41,1.612864,4.693225,0.075695336464
296,"Kiribati",1989,42,1.213416,4.693225,0.056948343066
296,"Kiribati",1989,43,0.87721,4.693225,0.0411694390225
296,"Kiribati",1989,44,0.610307,4.693225,0.02864308070075
296,"Kiribati",1989,45,0.421984,4.693225,0.019804658584
296,"Kiribati",1989,46,0.28123,4.693225,0.0131987566675
296,"Kiribati",1989,47,0.184905,4.693225,0.00867800768625
296,"Kiribati",1989,48,0.123133,4.693225,0.00577890873925
296,"Kiribati",1989,49,0.072264,4.693225,0.003391512114
296,"Kiribati",1989,50,0.029097,4.693225,0.00136558767825
296,"Kiribati",1989,51,0.006814,4.693225,0.0003197963515
296,"Kiribati",1989,52,0.003333,4.693225,0.00015642518925
296,"Kiribati",1989,53,0.003333,4.693225,0.00015642518925
296,"Kiribati",1989,54,0.001481,4.693225,6.950666225e-05
296,"Kiribati",1990,10,0.000234,4.668352,1.092394368e-05
296,"Kiribati",1990,11,0.003039,4.668352,0.00014187121728
296,"Kiribati",1990,12,0.014469,4.668352,0.00067546385088
296,"Kiribati",1990,13,0.056004,4.668352,0.00261446385408
296,"Kiribati",1990,14,0.148922,4.668352,0.00695220316544
296,"Kiribati",1990,15,0.339103,4.668352,0.01583052168256
296,"Kiribati",1990,16,0.686156,4.668352,0.03203217734912
296,"Kiribati",1990,17,1.251184,4.668352,0.05840967328768
296,"Kiribati",1990,18,2.014304,4.668352,0.09403480107008
296,"Kiribati",1990,19,2.816224,4.668352,0.13147124942848
296,"Kiribati",1990,20,3.58823,4.668352,0.1675112069696
296,"Kiribati",1990,21,4.163085,4.668352,0.1943474618592
296,"Kiribati",1990,22,4.518876,4.668352,0.21095703812352
296,"Kiribati",1990,23,4.706071,4.668352,0.21969595964992
296,"Kiribati",1990,24,4.754048,4.668352,0.22193569488896
296,"Kiribati",1990,25,4.73902,4.668352,0.2212341349504
296,"Kiribati",1990,26,4.699356,4.668352,0.21938247981312
296,"Kiribati",1990,27,4.699535,4.668352,0.2193908361632
296,"Kiribati",1990,28,4.743082,4.668352,0.22142376340864
296,"Kiribati",1990,29,4.77843,4.668352,0.2230739324736
296,"Kiribati",1990,30,4.785217,4.668352,0.22339077352384
296,"Kiribati",1990,31,4.737675,4.668352,0.221171345616
296,"Kiribati",1990,32,4.6338,4.668352,0.216322094976
296,"Kiribati",1990,33,4.502781,4.668352,0.21020566686912
296,"Kiribati",1990,34,4.339216,4.668352,0.20256987692032
296,"Kiribati",1990,35,4.10552,4.668352,0.1916601250304
296,"Kiribati",1990,36,3.768286,4.668352,0.17591685484672
296,"Kiribati",1990,37,3.390861,4.668352,0.15829732731072
296,"Kiribati",1990,38,2.983354,4.668352,0.13927346612608
296,"Kiribati",1990,39,2.543221,4.668352,0.11872650841792
296,"Kiribati",1990,40,2.052757,4.668352,0.09582992246464
296,"Kiribati",1990,41,1.615016,4.668352,0.07539463173632
296,"Kiribati",1990,42,1.213209,4.668352,0.05663686661568
296,"Kiribati",1990,43,0.87585,4.668352,0.040887760992
296,"Kiribati",1990,44,0.608807,4.668352,0.02842125376064
296,"Kiribati",1990,45,0.421314,4.668352,0.01966842054528
296,"Kiribati",1990,46,0.280541,4.668352,0.01309664138432
296,"Kiribati",1990,47,0.18437,4.668352,0.0086070405824
296,"Kiribati",1990,48,0.122866,4.668352,0.00573581736832
296,"Kiribati",1990,49,0.072168,4.668352,0.00336905627136
296,"Kiribati",1990,50,0.029001,4.668352,0.00135386876352
296,"Kiribati",1990,51,0.006763,4.668352,0.00031572064576
296,"Kiribati",1990,52,0.003288,4.668352,0.00015349541376
296,"Kiribati",1990,53,0.003288,4.668352,0.00015349541376
296,"Kiribati",1990,54,0.001461,4.668352,6.820462272e-05
296,"Kiribati",1991,10,0.000263,4.641977,1.220839951e-05
296,"Kiribati",1991,11,0.003419,4.641977,0.00015870919363
296,"Kiribati",1991,12,0.014617,4.641977,0.00067851777809
296,"Kiribati",1991,13,0.050724,4.641977,0.00235459641348
296,"Kiribati",1991,14,0.131761,4.641977,0.00611631531497
296,"Kiribati",1991,15,0.296078,4.641977,0.01374387266206
296,"Kiribati",1991,16,0.613273,4.641977,0.02846799160721
296,"Kiribati",1991,17,1.160826,4.641977,0.05388527593002
296,"Kiribati",1991,18,1.923567,4.641977,0.08929153771959
296,"Kiribati",1991,19,2.744091,4.641977,0.12738007307907
296,"Kiribati",1991,20,3.54992,4.641977,0.1647864699184
296,"Kiribati",1991,21,4.150353,4.641977,0.19265843167881
296,"Kiribati",1991,22,4.519534,4.641977,0.20979572878718
296,"Kiribati",1991,23,4.710095,4.641977,0.21864152657815
296,"Kiribati",1991,24,4.753559,4.641977,0.22065911546143
296,"Kiribati",1991,25,4.733001,4.641977,0.21970481782977
296,"Kiribati",1991,26,4.690316,4.641977,0.21772338994732
296,"Kiribati",1991,27,4.694248,4.641977,0.21790591248296
296,"Kiribati",1991,28,4.748442,4.641977,0.22042158549834
296,"Kiribati",1991,29,4.797185,4.641977,0.22268422434745
296,"Kiribati",1991,30,4.818361,4.641977,0.22366720939697
296,"Kiribati",1991,31,4.781764,4.641977,0.22196838507428
296,"Kiribati",1991,32,4.685013,4.641977,0.21747722590701
296,"Kiribati",1991,33,4.559173,4.641977,0.21163576205021
296,"Kiribati",1991,34,4.398634,4.641977,0.20418357859418
296,"Kiribati",1991,35,4.163903,4.641977,0.19328741956231
296,"Kiribati",1991,36,3.819804,4.641977,0.17731442312508
296,"Kiribati",1991,37,3.433758,4.641977,0.15939425659566
296,"Kiribati",1991,38,3.016615,4.641977,0.14003057447855
296,"Kiribati",1991,39,2.56594,4.641977,0.1191103446338
296,"Kiribati",1991,40,2.062735,4.641977,0.09575168427095
296,"Kiribati",1991,41,1.617142,4.641977,0.07506735969734
296,"Kiribati",1991,42,1.210376,4.641977,0.05618537553352
296,"Kiribati",1991,43,0.870434,4.641977,0.04040534608018
296,"Kiribati",1991,44,0.602795,4.641977,0.02798160525715
296,"Kiribati",1991,45,0.416967,4.641977,0.01935551223759
296,"Kiribati",1991,46,0.276363,4.641977,0.01282870689651
296,"Kiribati",1991,47,0.180869,4.641977,0.00839589738013
296,"Kiribati",1991,48,0.120406,4.641977,0.00558921882662
296,"Kiribati",1991,49,0.070733,4.641977,0.00328340959141
296,"Kiribati",1991,50,0.028356,4.641977,0.00131627899812
296,"Kiribati",1991,51,0.006643,4.641977,0.00030836653211
296,"Kiribati",1991,52,0.00325,4.641977,0.0001508642525
296,"Kiribati",1991,53,0.00325,4.641977,0.0001508642525
296,"Kiribati",1991,54,0.001444,4.641977,6.703014788e-05
296,"Kiribati",1992,10,0.000312,4.567604,1.425092448e-05
296,"Kiribati",1992,11,0.004062,4.567604,0.00018553607448
296,"Kiribati",1992,12,0.015167,4.567604,0.00069276849868
296,"Kiribati",1992,13,0.043993,4.567604,0.00200942602772
296,"Kiribati",1992,14,0.108801,4.567604,0.00496959882804
296,"Kiribati",1992,15,0.239584,4.567604,0.01094324836736
296,"Kiribati",1992,16,0.517231,4.567604,0.02362506384524
296,"Kiribati",1992,17,1.044419,4.567604,0.04770492402076
296,"Kiribati",1992,18,1.81239,4.567604,0.0827827981356
296,"Kiribati",1992,19,2.664366,4.567604,0.12169768799064
296,"Kiribati",1992,20,3.521644,4.567604,0.16085475220976
296,"Kiribati",1992,21,4.157987,4.567604,0.18992038053148
296,"Kiribati",1992,22,4.542432,4.567604,0.20748030572928
296,"Kiribati",1992,23,4.734906,4.567604,0.21627175585224
296,"Kiribati",1992,24,4.770857,4.567604,0.21791385516628
296,"Kiribati",1992,25,4.742697,4.567604,0.21662761787988
296,"Kiribati",1992,26,4.696834,4.567604,0.21453277765736
296,"Kiribati",1992,27,4.705468,4.567604,0.21492714458672
296,"Kiribati",1992,28,4.772048,4.567604,0.21796825532992
296,"Kiribati",1992,29,4.835892,4.567604,0.22088439642768
296,"Kiribati",1992,30,4.872851,4.567604,0.22257253719004
296,"Kiribati",1992,31,4.845146,4.567604,0.22130708250184
296,"Kiribati",1992,32,4.750226,4.567604,0.21697151278504
296,"Kiribati",1992,33,4.622384,4.567604,0.21113219647936
296,"Kiribati",1992,34,4.456557,4.567604,0.20355787579428
296,"Kiribati",1992,35,4.212814,4.567604,0.19242466077656
296,"Kiribati",1992,36,3.855754,4.567604,0.17611557393416
296,"Kiribati",1992,37,3.456524,4.567604,0.15788032848496
296,"Kiribati",1992,38,3.026918,4.567604,0.13825762764472
296,"Kiribati",1992,39,2.565338,4.567604,0.11717448110152
296,"Kiribati",1992,40,2.051492,4.567604,0.09370403065168
296,"Kiribati",1992,41,1.60132,4.567604,0.0731419563728
296,"Kiribati",1992,42,1.193764,4.567604,0.05452641221456
296,"Kiribati",1992,43,0.855962,4.567604,0.03909695455048
296,"Kiribati",1992,44,0.592626,4.567604,0.02706880888104
296,"Kiribati",1992,45,0.413434,4.567604,0.01888402792136
296,"Kiribati",1992,46,0.275013,4.567604,0.01256150478852
296,"Kiribati",1992,47,0.181416,4.567604,0.00828636447264
296,"Kiribati",1992,48,0.122398,4.567604,0.00559065594392
296,"Kiribati",1992,49,0.072816,4.567604,0.00332594652864
296,"Kiribati",1992,50,0.029128,4.567604,0.00133045169312
296,"Kiribati",1992,51,0.006835,4.567604,0.0003121957334
296,"Kiribati",1992,52,0.003352,4.567604,0.00015310608608
296,"Kiribati",1992,53,0.003352,4.567604,0.00015310608608
296,"Kiribati",1992,54,0.00149,4.567604,6.80572996e-05
296,"Kiribati",1993,10,0.000369,4.486623,1.655563887e-05
296,"Kiribati",1993,11,0.004798,4.486623,0.00021526817154
296,"Kiribati",1993,12,0.015939,4.486623,0.00071512283997
296,"Kiribati",1993,13,0.037341,4.486623,0.00167534989443
296,"Kiribati",1993,14,0.085848,4.486623,0.00385167611304
296,"Kiribati",1993,15,0.184665,4.486623,0.00828522236295
296,"Kiribati",1993,16,0.424208,4.486623,0.01903261369584
296,"Kiribati",1993,17,0.930822,4.486623,0.04176247394106
296,"Kiribati",1993,18,1.701858,4.486623,0.07635595245534
296,"Kiribati",1993,19,2.581793,4.486623,0.11583531855039
296,"Kiribati",1993,20,3.486554,4.486623,0.15642853367142
296,"Kiribati",1993,21,4.157054,4.486623,0.18651134088642
296,"Kiribati",1993,22,4.557419,4.486623,0.20447420906037
296,"Kiribati",1993,23,4.752872,4.486623,0.21324344831256
296,"Kiribati",1993,24,4.78221,4.486623,0.2145597337683
296,"Kiribati",1993,25,4.746675,4.486623,0.21296541228525
296,"Kiribati",1993,26,4.697099,4.486623,0.21074112406677
296,"Kiribati",1993,27,4.70987,4.486623,0.2113141106901
296,"Kiribati",1993,28,4.788426,4.486623,0.21483862225398
296,"Kiribati",1993,29,4.86724,4.486623,0.2183747093052
296,"Kiribati",1993,30,4.92022,4.486623,0.2207517221706
296,"Kiribati",1993,31,4.90296,4.486623,0.2199773310408
296,"Kiribati",1993,32,4.812645,4.486623,0.21592523747835
296,"Kiribati",1993,33,4.686129,4.486623,0.21024894152367
296,"Kiribati",1993,34,4.518593,4.486623,0.20273223281439
296,"Kiribati",1993,35,4.26906,4.486623,0.1915366278438
296,"Kiribati",1993,36,3.90152,4.486623,0.1750464936696
296,"Kiribati",1993,37,3.490903,4.486623,0.15662365690569
296,"Kiribati",1993,38,3.049871,4.486623,0.13683621375633
296,"Kiribati",1993,39,2.577367,4.486623,0.11563674061641
296,"Kiribati",1993,40,2.052,4.486623,0.09206550396
296,"Kiribati",1993,41,1.595399,4.486623,0.07157953847577
296,"Kiribati",1993,42,1.184599,4.486623,0.05314849119177
296,"Kiribati",1993,43,0.84612,4.486623,0.0379622145276
296,"Kiribati",1993,44,0.584143,4.486623,0.02620829419089
296,"Kiribati",1993,45,0.408365,4.486623,0.01832179801395
296,"Kiribati",1993,46,0.270953,4.486623,0.01215663961719
296,"Kiribati",1993,47,0.178593,4.486623,0.00801279461439
296,"Kiribati",1993,48,0.120936,4.486623,0.00542594239128
296,"Kiribati",1993,49,0.072418,4.486623,0.00324912264414
296,"Kiribati",1993,50,0.029236,4.486623,0.00131170910028
296,"Kiribati",1993,51,0.00711,4.486623,0.0003189988953
296,"Kiribati",1993,52,0.003279,4.486623,0.00014711636817
296,"Kiribati",1993,53,0.00311,4.486623,0.0001395339753
296,"Kiribati",1993,54,0.00141,4.486623,6.32613843e-05
296,"Kiribati",1994,10,0.000363,4.441614,1.612305882e-05
296,"Kiribati",1994,11,0.004714,4.441614,0.00020937768396
296,"Kiribati",1994,12,0.014882,4.441614,0.00066100099548
296,"Kiribati",1994,13,0.030939,4.441614,0.00137419095546
296,"Kiribati",1994,14,0.069106,4.441614,0.00306942177084
296,"Kiribati",1994,15,0.152469,4.441614,0.00677208444966
296,"Kiribati",1994,16,0.371897,4.441614,0.01651822921758
296,"Kiribati",1994,17,0.869966,4.441614,0.03864053165124
296,"Kiribati",1994,18,1.647391,4.441614,0.07317074929074
296,"Kiribati",1994,19,2.548137,4.441614,0.11317840973118
296,"Kiribati",1994,20,3.484686,4.441614,0.15477630123204
296,"Kiribati",1994,21,4.180369,4.441614,0.18567585475566
296,"Kiribati",1994,22,4.596586,4.441614,0.20416260729804
296,"Kiribati",1994,23,4.802157,4.441614,0.21329327761398
296,"Kiribati",1994,24,4.836996,4.441614,0.21484069151544
296,"Kiribati",1994,25,4.803409,4.441614,0.21334888662126
296,"Kiribati",1994,26,4.753113,4.441614,0.21111493244382
296,"Kiribati",1994,27,4.762397,4.441614,0.21152729188758
296,"Kiribati",1994,28,4.835023,4.441614,0.21475305847122
296,"Kiribati",1994,29,4.906722,4.441614,0.21793765129308
296,"Kiribati",1994,30,4.952146,4.441614,0.21995521003644
296,"Kiribati",1994,31,4.925086,4.441614,0.21875330928804
296,"Kiribati",1994,32,4.823353,4.441614,0.21423472211742
296,"Kiribati",1994,33,4.684559,4.441614,0.20807002838226
296,"Kiribati",1994,34,4.50478,4.441614,0.2000849391492
296,"Kiribati",1994,35,4.244869,4.441614,0.18854069578566
296,"Kiribati",1994,36,3.872102,4.441614,0.17198382452628
296,"Kiribati",1994,37,3.458945,4.441614,0.1536329853723
296,"Kiribati",1994,38,3.017981,4.441614,0.13404706661334
296,"Kiribati",1994,39,2.548865,4.441614,0.1132107446811
296,"Kiribati",1994,40,2.031615,4.441614,0.0902364962661
296,"Kiribati",1994,41,1.58048,4.441614,0.0701988209472
296,"Kiribati",1994,42,1.174233,4.441614,0.05215489732062
296,"Kiribati",1994,43,0.839411,4.441614,0.03728339649354
296,"Kiribati",1994,44,0.580156,4.441614,0.02576829011784
296,"Kiribati",1994,45,0.405329,4.441614,0.01800314961006
296,"Kiribati",1994,46,0.268781,4.441614,0.01193821452534
296,"Kiribati",1994,47,0.17727,4.441614,0.0078736491378
296,"Kiribati",1994,48,0.120613,4.441614,0.00535716389382
296,"Kiribati",1994,49,0.072915,4.441614,0.0032386028481
296,"Kiribati",1994,50,0.030203,4.441614,0.00134150067642
296,"Kiribati",1994,51,0.007822,4.441614,0.00034742304708
296,"Kiribati",1994,52,0.003197,4.441614,0.00014199839958
296,"Kiribati",1994,53,0.002689,4.441614,0.00011943500046
296,"Kiribati",1994,54,0.00128,4.441614,5.68526592e-05
296,"Kiribati",1995,10,0.000269,4.419143,1.188749467e-05
296,"Kiribati",1995,11,0.003501,4.419143,0.00015471419643
296,"Kiribati",1995,12,0.011514,4.419143,0.00050882012502
296,"Kiribati",1995,13,0.026387,4.419143,0.00116607926341
296,"Kiribati",1995,14,0.065166,4.419143,0.00287977872738
296,"Kiribati",1995,15,0.15638,4.419143,0.0069106558234
296,"Kiribati",1995,16,0.3844,4.419143,0.016987185692
296,"Kiribati",1995,17,0.884734,4.419143,0.03909766062962
296,"Kiribati",1995,18,1.656061,4.419143,0.07318370375723
296,"Kiribati",1995,19,2.542654,4.419143,0.11236351625522
296,"Kiribati",1995,20,3.460473,4.419143,0.15292325034639
296,"Kiribati",1995,21,4.154226,4.419143,0.18358118748318
296,"Kiribati",1995,22,4.585372,4.419143,0.20263414576196
296,"Kiribati",1995,23,4.80657,4.419143,0.2124092016951
296,"Kiribati",1995,24,4.852592,4.419143,0.21444297968656
296,"Kiribati",1995,25,4.820257,4.419143,0.21301404979751
296,"Kiribati",1995,26,4.759796,4.419143,0.21034219174828
296,"Kiribati",1995,27,4.757214,4.419143,0.21022808947602
296,"Kiribati",1995,28,4.818366,4.419143,0.21293048380338
296,"Kiribati",1995,29,4.879472,4.419143,0.21563084532496
296,"Kiribati",1995,30,4.913931,4.419143,0.21715363781133
296,"Kiribati",1995,31,4.886952,4.419143,0.21596139722136
296,"Kiribati",1995,32,4.795351,4.419143,0.21191341804193
296,"Kiribati",1995,33,4.678272,4.419143,0.20673952960896
296,"Kiribati",1995,34,4.528191,4.419143,0.20010723560313
296,"Kiribati",1995,35,4.294724,4.419143,0.18978999501532
296,"Kiribati",1995,36,3.929646,4.419143,0.17365667613378
296,"Kiribati",1995,37,3.517009,4.419143,0.15542165703287
296,"Kiribati",1995,38,3.069828,4.419143,0.13566008917404
296,"Kiribati",1995,39,2.584491,4.419143,0.11421235311213
296,"Kiribati",1995,40,2.034197,4.419143,0.08989407433171
296,"Kiribati",1995,41,1.567552,4.419143,0.06927236447936
296,"Kiribati",1995,42,1.153828,4.419143,0.05098930929404
296,"Kiribati",1995,43,0.816237,4.419143,0.03607068024891
296,"Kiribati",1995,44,0.557907,4.419143,0.02465470813701
296,"Kiribati",1995,45,0.392391,4.419143,0.01734031940913
296,"Kiribati",1995,46,0.258966,4.419143,0.01144407786138
296,"Kiribati",1995,47,0.170181,4.419143,0.00752054174883
296,"Kiribati",1995,48,0.115249,4.419143,0.00509301811607
296,"Kiribati",1995,49,0.068896,4.419143,0.00304461276128
296,"Kiribati",1995,50,0.027081,4.419143,0.00119674811583
296,"Kiribati",1995,51,0.006287,4.419143,0.00027783152041
296,"Kiribati",1995,52,0.003038,4.419143,0.00013425356434
296,"Kiribati",1995,53,0.003038,4.419143,0.00013425356434
296,"Kiribati",1995,54,0.00135,4.419143,5.96584305e-05
296,"Kiribati",1996,10,0.00011,4.425229,4.8677519e-06
296,"Kiribati",1996,11,0.001427,4.425229,6.314801783e-05
296,"Kiribati",1996,12,0.006457,4.425229,0.00028573703653
296,"Kiribati",1996,13,0.023811,4.425229,0.00105369127719
296,"Kiribati",1996,14,0.071834,4.425229,0.00317881899986
296,"Kiribati",1996,15,0.194117,4.425229,0.00859012177793
296,"Kiribati",1996,16,0.457349,4.425229,0.02023874057921
296,"Kiribati",1996,17,0.974837,4.425229,0.04313876962673
296,"Kiribati",1996,18,1.738192,4.425229,0.07691897645968
296,"Kiribati",1996,19,2.587986,4.425229,0.11452430698794
296,"Kiribati",1996,20,3.447252,4.425229,0.15254879520708
296,"Kiribati",1996,21,4.107887,4.425229,0.18178340681123
296,"Kiribati",1996,22,4.535624,4.425229,0.20071174857896
296,"Kiribati",1996,23,4.764273,4.425229,0.21082999043517
296,"Kiribati",1996,24,4.82187,4.425229,0.2133787895823
296,"Kiribati",1996,25,4.795851,4.425229,0.21222738924879
296,"Kiribati",1996,26,4.732619,4.425229,0.20942922844751
296,"Kiribati",1996,27,4.726054,4.425229,0.20913871216366
296,"Kiribati",1996,28,4.783269,4.425229,0.21167060693601
296,"Kiribati",1996,29,4.839568,4.425229,0.21416196661072
296,"Kiribati",1996,30,4.86651,4.425229,0.2153542118079
296,"Kiribati",1996,31,4.843271,4.425229,0.21432583284059
296,"Kiribati",1996,32,4.765575,4.425229,0.21088760691675
296,"Kiribati",1996,33,4.67483,4.425229,0.2068719328607
296,"Kiribati",1996,34,4.559446,4.425229,0.20176592663134
296,"Kiribati",1996,35,4.356326,4.425229,0.19277740148654
296,"Kiribati",1996,36,3.998728,4.425229,0.17695287108712
296,"Kiribati",1996,37,3.585258,4.425229,0.15865587674082
296,"Kiribati",1996,38,3.129482,4.425229,0.13848674501378
296,"Kiribati",1996,39,2.623353,4.425229,0.11608937772837
296,"Kiribati",1996,40,2.031491,4.425229,0.08989812886439
296,"Kiribati",1996,41,1.54571,4.425229,0.0684012071759
296,"Kiribati",1996,42,1.123068,4.425229,0.04969833082572
296,"Kiribati",1996,43,0.782553,4.425229,0.03462976229637
296,"Kiribati",1996,44,0.526047,4.425229,0.02327878439763
296,"Kiribati",1996,45,0.372511,4.425229,0.01648446480019
296,"Kiribati",1996,46,0.244221,4.425229,0.01080733851609
296,"Kiribati",1996,47,0.159121,4.425229,0.00704146863709
296,"Kiribati",1996,48,0.105862,4.425229,0.00468463592398
296,"Kiribati",1996,49,0.062065,4.425229,0.00274651837885
296,"Kiribati",1996,50,0.023531,4.425229,0.00104130063599
296,"Kiribati",1996,51,0.005226,4.425229,0.00023126246754
296,"Kiribati",1996,52,0.00257,4.425229,0.0001137283853
296,"Kiribati",1996,53,0.002185,4.425229,9.669125365e-05
296,"Kiribati",1996,54,0.000672,4.425229,2.973753888e-05
296,"Kiribati",1997,10,0.000106,4.368175,4.6302655e-06
296,"Kiribati",1997,11,0.001378,4.368175,6.01934515e-05
296,"Kiribati",1997,12,0.00648,4.368175,0.00028305774
296,"Kiribati",1997,13,0.024811,4.368175,0.00108378789925
296,"Kiribati",1997,14,0.07508,4.368175,0.00327962579
296,"Kiribati",1997,15,0.198932,4.368175,0.008689697891
296,"Kiribati",1997,16,0.466201,4.368175,0.02036447553175
296,"Kiribati",1997,17,0.991105,4.368175,0.04329320083375
296,"Kiribati",1997,18,1.765283,4.368175,0.07711065068525
296,"Kiribati",1997,19,2.627517,4.368175,0.11477454071475
296,"Kiribati",1997,20,3.499361,4.368175,0.15285821236175
296,"Kiribati",1997,21,4.167273,4.368175,0.18203377736775
296,"Kiribati",1997,22,4.596458,4.368175,0.2007813292415
296,"Kiribati",1997,23,4.823245,4.368175,0.21068778227875
296,"Kiribati",1997,24,4.876062,4.368175,0.2129949212685
296,"Kiribati",1997,25,4.841425,4.368175,0.21148191649375
296,"Kiribati",1997,26,4.76573,4.368175,0.2081754264275
296,"Kiribati",1997,27,4.742177,4.368175,0.20714659016975
