"country_code","name","year","age","mxM","mxF","mxB"
296,"Kiribati",2012,65,0.03275942,0.02393625,0.02785317
296,"Kiribati",2012,66,0.03574165,0.0263863,0.0304628
296,"Kiribati",2012,67,0.03903008,0.029155,0.0333885
296,"Kiribati",2012,68,0.04266293,0.03229376,0.03667307
296,"Kiribati",2012,69,0.04667886,0.03584106,0.04033776
296,"Kiribati",2012,70,0.05111711,0.03982208,0.04443484
296,"Kiribati",2012,71,0.05601549,0.04423743,0.04891658
296,"Kiribati",2012,72,0.06141344,0.0490885,0.05382365
296,"Kiribati",2012,73,0.06735221,0.0543914,0.05917254
296,"Kiribati",2012,74,0.07387609,0.06019174,0.064984
296,"Kiribati",2012,75,0.08103379,0.06659517,0.07155308
296,"Kiribati",2012,76,0.08887993,0.07373543,0.07894756
296,"Kiribati",2012,77,0.09747845,0.08177091,0.08707069
296,"Kiribati",2012,78,0.10690467,0.0908429,0.09637513
296,"Kiribati",2012,79,0.11725157,0.10101445,0.10672287
296,"Kiribati",2012,80,0.12862459,0.11228593,0.11797909
296,"Kiribati",2012,81,0.14114111,0.1245443,0.1306204
296,"Kiribati",2012,82,0.15491247,0.13764571,0.14415265
296,"Kiribati",2012,83,0.17001571,0.15149425,0.15813605
296,"Kiribati",2012,84,0.18649203,0.16605058,0.17281696
296,"Kiribati",2012,85,0.20431014,0.18144559,0.18848021
296,"Kiribati",2012,86,0.22339697,0.19786959,0.20510251
296,"Kiribati",2012,87,0.24365094,0.21553891,0.22322035
296,"Kiribati",2012,88,0.26495506,0.23463553,0.24331208
296,"Kiribati",2012,89,0.28722989,0.25515932,0.26456238
296,"Kiribati",2012,90,0.31040379,0.27701283,0.28673748
296,"Kiribati",2012,91,0.33444169,0.29994947,0.3096367
296,"Kiribati",2012,92,0.35931294,0.32368532,0.33337834
296,"Kiribati",2012,93,0.38498132,0.3480468,0.35800494
296,"Kiribati",2012,94,0.41140284,0.37291602,0.38267737
296,"Kiribati",2012,95,0.43851223,0.39833189,0.40744303
296,"Kiribati",2012,96,0.46621614,0.42436601,0.4336116
296,"Kiribati",2012,97,0.49435145,0.45103132,0.4610347
296,"Kiribati",2012,98,0.52270253,0.47828519,0.4885692
296,"Kiribati",2012,99,0.55096591,0.50590948,0.51670784
296,"Kiribati",2012,100,0.60671633,0.56481369,0.57487615
296,"Kiribati",2013,0,0.05202841,0.04235396,0.04734263
296,"Kiribati",2013,1,0.00499512,0.00508142,0.00503703
296,"Kiribati",2013,2,0.00374357,0.00360538,0.00367624
296,"Kiribati",2013,3,0.00282408,0.00258213,0.00270573
296,"Kiribati",2013,4,0.00216021,0.00188587,0.00202553
296,"Kiribati",2013,5,0.00168918,0.00142029,0.00155687
296,"Kiribati",2013,6,0.00136232,0.00111566,0.00124081
296,"Kiribati",2013,7,0.00114211,0.00092265,0.00103415
296,"Kiribati",2013,8,0.00099994,0.00080607,0.00090473
296,"Kiribati",2013,9,0.00091702,0.00074447,0.00083232
296,"Kiribati",2013,10,0.00088085,0.00072367,0.00080375
296,"Kiribati",2013,11,0.00088488,0.00073591,0.00081185
296,"Kiribati",2013,12,0.00092576,0.00077651,0.0008524
296,"Kiribati",2013,13,0.00100302,0.00084274,0.00092376
296,"Kiribati",2013,14,0.001116,0.00093187,0.00102436
296,"Kiribati",2013,15,0.00126327,0.00103998,0.00115157
296,"Kiribati",2013,16,0.00143939,0.00116111,0.00129954
296,"Kiribati",2013,17,0.00163392,0.00128675,0.00145869
296,"Kiribati",2013,18,0.00183323,0.00140893,0.00161875
296,"Kiribati",2013,19,0.0020199,0.00151986,0.00176724
296,"Kiribati",2013,20,0.0021791,0.00161668,0.00189496
296,"Kiribati",2013,21,0.00229854,0.00169923,0.00199568
296,"Kiribati",2013,22,0.00237398,0.00177004,0.00206823
296,"Kiribati",2013,23,0.00240737,0.00183294,0.00211465
296,"Kiribati",2013,24,0.00240908,0.00189114,0.00214278
296,"Kiribati",2013,25,0.00239301,0.00194763,0.0021626
296,"Kiribati",2013,26,0.00237438,0.00200454,0.00218237
296,"Kiribati",2013,27,0.00236724,0.00206365,0.00220919
296,"Kiribati",2013,28,0.00237932,0.00212637,0.00224745
296,"Kiribati",2013,29,0.0024156,0.00219398,0.00229998
296,"Kiribati",2013,30,0.00247558,0.0022674,0.00236675
296,"Kiribati",2013,31,0.00255681,0.00234745,0.00244728
296,"Kiribati",2013,32,0.0026564,0.0024348,0.0025404
296,"Kiribati",2013,33,0.00277129,0.00253006,0.00264489
296,"Kiribati",2013,34,0.00290067,0.00263381,0.00275998
296,"Kiribati",2013,35,0.00304494,0.00274662,0.00288685
296,"Kiribati",2013,36,0.00320617,0.0028692,0.00302759
296,"Kiribati",2013,37,0.00338749,0.0030024,0.00318245
296,"Kiribati",2013,38,0.0035921,0.00314756,0.00335437
296,"Kiribati",2013,39,0.00382335,0.00330645,0.00354624
296,"Kiribati",2013,40,0.00408432,0.00348149,0.00376036
296,"Kiribati",2013,41,0.00437796,0.0036756,0.00399914
296,"Kiribati",2013,42,0.00470713,0.00389191,0.00426607
296,"Kiribati",2013,43,0.00507458,0.00413376,0.0045658
296,"Kiribati",2013,44,0.00548295,0.00440427,0.00490157
296,"Kiribati",2013,45,0.00593468,0.00470646,0.0052782
296,"Kiribati",2013,46,0.00643231,0.00504289,0.00569639
296,"Kiribati",2013,47,0.00697846,0.0054157,0.00615584
296,"Kiribati",2013,48,0.00757679,0.00582623,0.0066589
296,"Kiribati",2013,49,0.008232,0.0062749,0.00720333
296,"Kiribati",2013,50,0.00895043,0.00676129,0.00779064
296,"Kiribati",2013,51,0.00974018,0.0072841,0.00842923
296,"Kiribati",2013,52,0.01060979,0.00784391,0.00912242
296,"Kiribati",2013,53,0.01156822,0.00844353,0.00987623
296,"Kiribati",2013,54,0.01262346,0.00909101,0.01069925
296,"Kiribati",2013,55,0.01378215,0.00980037,0.01160363
296,"Kiribati",2013,56,0.01505007,0.01058942,0.01260991
296,"Kiribati",2013,57,0.01643195,0.01148017,0.01370886
296,"Kiribati",2013,58,0.0179335,0.01249257,0.01491423
296,"Kiribati",2013,59,0.01956196,0.01364315,0.01626729
296,"Kiribati",2013,60,0.02132703,0.01494338,0.01776598
296,"Kiribati",2013,61,0.02324175,0.0163973,0.01939959
296,"Kiribati",2013,62,0.02532218,0.01801022,0.02120352
296,"Kiribati",2013,63,0.0275881,0.01979046,0.02322339
296,"Kiribati",2013,64,0.03006322,0.02175651,0.02544279
296,"Kiribati",2013,65,0.03277603,0.02394277,0.02784401
296,"Kiribati",2013,66,0.03575881,0.02639304,0.03047723
296,"Kiribati",2013,67,0.03904782,0.02916198,0.03339894
296,"Kiribati",2013,68,0.04268131,0.03230103,0.03667692
296,"Kiribati",2013,69,0.04669801,0.03584874,0.04034557
296,"Kiribati",2013,70,0.05113722,0.03983027,0.04442954
296,"Kiribati",2013,71,0.05603673,0.04424624,0.04894315
296,"Kiribati",2013,72,0.06143602,0.04909797,0.05386649
296,"Kiribati",2013,73,0.06737628,0.05440157,0.05925963
296,"Kiribati",2013,74,0.07390177,0.06020259,0.06513779
296,"Kiribati",2013,75,0.08106112,0.06660664,0.07156156
296,"Kiribati",2013,76,0.08890887,0.07374743,0.07884013
296,"Kiribati",2013,77,0.09750885,0.08178333,0.08708783
296,"Kiribati",2013,78,0.10693631,0.09085559,0.09620435
296,"Kiribati",2013,79,0.11728422,0.10102731,0.10652131
296,"Kiribati",2013,80,0.128658,0.11229888,0.11789377
296,"Kiribati",2013,81,0.14117516,0.12455734,0.13017017
296,"Kiribati",2013,82,0.15494709,0.13765896,0.14387346
296,"Kiribati",2013,83,0.17005089,0.15150787,0.15839459
296,"Kiribati",2013,84,0.18652775,0.16606469,0.17310666
296,"Kiribati",2013,85,0.20434628,0.18146016,0.18874502
296,"Kiribati",2013,86,0.22343328,0.19788435,0.20561371
296,"Kiribati",2013,87,0.24368702,0.21555337,0.22337205
296,"Kiribati",2013,88,0.26499042,0.23464901,0.24276386
296,"Kiribati",2013,89,0.28726401,0.25517115,0.26415035
296,"Kiribati",2013,90,0.31043623,0.27702248,0.2865916
296,"Kiribati",2013,91,0.33447212,0.29995674,0.30976508
296,"Kiribati",2013,92,0.35934116,0.32369035,0.33344775
296,"Kiribati",2013,93,0.38500717,0.34804995,0.35783545
296,"Kiribati",2013,94,0.41142614,0.37291775,0.3830093
296,"Kiribati",2013,95,0.4385327,0.39833253,0.40822284
296,"Kiribati",2013,96,0.46623336,0.42436568,0.43355084
296,"Kiribati",2013,97,0.49436499,0.45102994,0.46027618
296,"Kiribati",2013,98,0.522712,0.47828252,0.48818256
296,"Kiribati",2013,99,0.55097118,0.50590523,0.5159638
296,"Kiribati",2013,100,0.60671459,0.56480608,0.57449158
296,"Kiribati",2014,0,0.05222877,0.04244667,0.04749057
296,"Kiribati",2014,1,0.00503752,0.00510306,0.00506935
296,"Kiribati",2014,2,0.00377196,0.00361973,0.00369777
296,"Kiribati",2014,3,0.00284306,0.00259172,0.00272005
296,"Kiribati",2014,4,0.00217305,0.00189243,0.00203501
296,"Kiribati",2014,5,0.00169812,0.00142495,0.00156307
296,"Kiribati",2014,6,0.00136886,0.00111917,0.00124501
296,"Kiribati",2014,7,0.00114724,0.00092548,0.00103711
296,"Kiribati",2014,8,0.00100429,0.00080853,0.00090722
296,"Kiribati",2014,9,0.000921,0.00074675,0.00083477
296,"Kiribati",2014,10,0.0008847,0.0007259,0.00080619
296,"Kiribati",2014,11,0.00088879,0.00073819,0.00081444
296,"Kiribati",2014,12,0.00092985,0.00077892,0.00085544
296,"Kiribati",2014,13,0.00100736,0.00084532,0.00092733
296,"Kiribati",2014,14,0.00112064,0.00093465,0.00102826
296,"Kiribati",2014,15,0.00126823,0.00104298,0.0011557
296,"Kiribati",2014,16,0.00144471,0.00116434,0.001304
296,"Kiribati",2014,17,0.00163965,0.0012902,0.00146354
296,"Kiribati",2014,18,0.00183945,0.0014126,0.00162348
296,"Kiribati",2014,19,0.00202668,0.00152375,0.00177186
296,"Kiribati",2014,20,0.0021865,0.00162078,0.0018999
296,"Kiribati",2014,21,0.00230652,0.00170351,0.00200079
296,"Kiribati",2014,22,0.00238246,0.00177448,0.00207372
296,"Kiribati",2014,23,0.00241618,0.00183752,0.0021215
296,"Kiribati",2014,24,0.00241807,0.00189582,0.00215012
296,"Kiribati",2014,25,0.00240208,0.00195241,0.00216919
296,"Kiribati",2014,26,0.00238348,0.0020094,0.00218875
296,"Kiribati",2014,27,0.00237642,0.0020686,0.00221585
296,"Kiribati",2014,28,0.00238864,0.00213144,0.00225421
296,"Kiribati",2014,29,0.00242516,0.00219918,0.00230694
296,"Kiribati",2014,30,0.00248545,0.00227274,0.00237423
296,"Kiribati",2014,31,0.00256705,0.00235293,0.00245499
296,"Kiribati",2014,32,0.00266702,0.00244042,0.00254838
296,"Kiribati",2014,33,0.00278229,0.0025358,0.0026532
296,"Kiribati",2014,34,0.00291203,0.00263966,0.00276916
296,"Kiribati",2014,35,0.00305665,0.00275257,0.00289608
296,"Kiribati",2014,36,0.00321824,0.00287524,0.00303617
296,"Kiribati",2014,37,0.00339998,0.00300853,0.00319214
296,"Kiribati",2014,38,0.00360505,0.0031538,0.00336437
296,"Kiribati",2014,39,0.00383683,0.00331281,0.00355626
296,"Kiribati",2014,40,0.00409836,0.00348795,0.0037708
296,"Kiribati",2014,41,0.00439256,0.00368216,0.00401028
296,"Kiribati",2014,42,0.00472225,0.00389854,0.0042772
296,"Kiribati",2014,43,0.00509015,0.00414043,0.00457534
296,"Kiribati",2014,44,0.0054989,0.00441097,0.00490955
296,"Kiribati",2014,45,0.00595095,0.0047132,0.00528303
296,"Kiribati",2014,46,0.00644891,0.0050497,0.00570092
296,"Kiribati",2014,47,0.00699547,0.00542266,0.00616332
296,"Kiribati",2014,48,0.00759432,0.00583344,0.00666881
296,"Kiribati",2014,49,0.00825019,0.00628247,0.00721913
296,"Kiribati",2014,50,0.00896943,0.00676931,0.00781122
296,"Kiribati",2014,51,0.00976002,0.0072926,0.00844815
296,"Kiribati",2014,52,0.01063046,0.00785287,0.00914319
296,"Kiribati",2014,53,0.01158962,0.0084529,0.00989953
296,"Kiribati",2014,54,0.01264547,0.00910072,0.01072428
296,"Kiribati",2014,55,0.01380468,0.00981041,0.01162802
296,"Kiribati",2014,56,0.01507315,0.01059981,0.01262345
296,"Kiribati",2014,57,0.01645572,0.01149106,0.01373777
296,"Kiribati",2014,58,0.01795825,0.01250414,0.01495181
296,"Kiribati",2014,59,0.019588,0.01365562,0.01627898
296,"Kiribati",2014,60,0.02135466,0.01495694,0.01776526
296,"Kiribati",2014,61,0.02327118,0.01641204,0.0194044
296,"Kiribati",2014,62,0.02535344,0.01802612,0.02119077
296,"Kiribati",2014,63,0.02762109,0.0198074,0.02316412
296,"Kiribati",2014,64,0.03009775,0.0217743,0.02537885
296,"Kiribati",2014,65,0.03281189,0.02396126,0.0278241
296,"Kiribati",2014,66,0.0357959,0.02641213,0.03048527
296,"Kiribati",2014,67,0.03908613,0.02918175,0.03343098
296,"Kiribati",2014,68,0.04272101,0.03232166,0.03670463
296,"Kiribati",2014,69,0.04673938,0.0358705,0.04036595
296,"Kiribati",2014,70,0.05118064,0.03985349,0.04445423
296,"Kiribati",2014,71,0.05608262,0.04427117,0.04895728
296,"Kiribati",2014,72,0.06148477,0.04912482,0.05391904
296,"Kiribati",2014,73,0.06742826,0.05443039,0.05933261
296,"Kiribati",2014,74,0.07395723,0.06023333,0.06526052
296,"Kiribati",2014,75,0.08112015,0.06663915,0.07175812
296,"Kiribati",2014,76,0.08897136,0.07378144,0.07887749
296,"Kiribati",2014,77,0.09757449,0.0818185,0.08699751
296,"Kiribati",2014,78,0.10700463,0.09089155,0.09624884
296,"Kiribati",2014,79,0.1173547,0.10106372,0.10636786
296,"Kiribati",2014,80,0.12873016,0.11233554,0.11770532
296,"Kiribati",2014,81,0.14124868,0.12459429,0.13010637
296,"Kiribati",2014,82,0.15502185,0.13769652,0.14341243
296,"Kiribati",2014,83,0.17012684,0.15154646,0.15811321
296,"Kiribati",2014,84,0.18660487,0.16610468,0.17343823
296,"Kiribati",2014,85,0.2044243,0.18150144,0.18910732
296,"Kiribati",2014,86,0.22351167,0.19792617,0.20593628
296,"Kiribati",2014,87,0.24376492,0.21559434,0.2239577
296,"Kiribati",2014,88,0.26506674,0.23468719,0.24295196
296,"Kiribati",2014,89,0.28733767,0.25520466,0.26360192
296,"Kiribati",2014,90,0.31050625,0.27704982,0.28618867
296,"Kiribati",2014,91,0.3345378,0.29997732,0.30963298
296,"Kiribati",2014,92,0.35940207,0.3237046,0.3335912
296,"Kiribati",2014,93,0.38506296,0.34805888,0.35791578
296,"Kiribati",2014,94,0.41147644,0.37292266,0.38284274
296,"Kiribati",2014,95,0.43857688,0.39833435,0.40856747
296,"Kiribati",2014,96,0.46627053,0.42436475,0.43434741
296,"Kiribati",2014,97,0.49439422,0.45102604,0.46021419
296,"Kiribati",2014,98,0.52273245,0.47827494,0.48742079
296,"Kiribati",2014,99,0.55098255,0.50589319,0.51557449
296,"Kiribati",2014,100,0.60671084,0.56478453,0.57395196
296,"Kiribati",2015,0,0.0524838,0.04255977,0.0476766
296,"Kiribati",2015,1,0.00509178,0.00512952,0.00511011
296,"Kiribati",2015,2,0.00380826,0.00363726,0.00372492
296,"Kiribati",2015,3,0.00286731,0.00260343,0.00273814
296,"Kiribati",2015,4,0.00218943,0.00190044,0.00204721
296,"Kiribati",2015,5,0.00170951,0.00143065,0.00157139
296,"Kiribati",2015,6,0.00137719,0.00112345,0.00125077
296,"Kiribati",2015,7,0.00115378,0.00092893,0.00104135
296,"Kiribati",2015,8,0.00100982,0.00081152,0.00091054
296,"Kiribati",2015,9,0.00092605,0.00074953,0.00083783
296,"Kiribati",2015,10,0.00088962,0.00072863,0.00080935
296,"Kiribati",2015,11,0.00089378,0.00074098,0.00081773
296,"Kiribati",2015,12,0.00093505,0.00078186,0.00085897
296,"Kiribati",2015,13,0.00101288,0.00084847,0.00093141
296,"Kiribati",2015,14,0.00112654,0.00093804,0.00103305
296,"Kiribati",2015,15,0.00127454,0.00104664,0.00116093
296,"Kiribati",2015,16,0.00145148,0.00116828,0.00130954
296,"Kiribati",2015,17,0.00164694,0.00129441,0.00146952
296,"Kiribati",2015,18,0.00184736,0.00141709,0.00162999
296,"Kiribati",2015,19,0.00203531,0.0015285,0.00177829
296,"Kiribati",2015,20,0.00219591,0.00162578,0.00190628
296,"Kiribati",2015,21,0.00231668,0.00170874,0.0020076
296,"Kiribati",2015,22,0.00239324,0.00177991,0.00208075
296,"Kiribati",2015,23,0.00242739,0.0018431,0.00212887
296,"Kiribati",2015,24,0.00242952,0.00190153,0.00215884
296,"Kiribati",2015,25,0.00241362,0.00195823,0.00217836
296,"Kiribati",2015,26,0.00239507,0.00201533,0.00219719
296,"Kiribati",2015,27,0.0023881,0.00207465,0.00222416
296,"Kiribati",2015,28,0.00240051,0.00213763,0.00226283
296,"Kiribati",2015,29,0.00243732,0.00220552,0.00231575
296,"Kiribati",2015,30,0.00249802,0.00227925,0.00238329
296,"Kiribati",2015,31,0.00258009,0.00235962,0.00246464
296,"Kiribati",2015,32,0.00268054,0.00244727,0.00255837
296,"Kiribati",2015,33,0.00279629,0.00254281,0.00266352
296,"Kiribati",2015,34,0.00292649,0.0026468,0.00277987
296,"Kiribati",2015,35,0.00307155,0.00275982,0.00290779
296,"Kiribati",2015,36,0.00323361,0.0028826,0.00304796
296,"Kiribati",2015,37,0.00341587,0.00301602,0.0032033
296,"Kiribati",2015,38,0.00362153,0.00316141,0.00337691
296,"Kiribati",2015,39,0.00385398,0.00332055,0.00356914
296,"Kiribati",2015,40,0.00411622,0.00349583,0.00378374
296,"Kiribati",2015,41,0.00441113,0.00369016,0.00402372
296,"Kiribati",2015,42,0.00474148,0.00390663,0.00429142
296,"Kiribati",2015,43,0.00510995,0.00414857,0.00458948
296,"Kiribati",2015,44,0.00551917,0.00441914,0.00492181
296,"Kiribati",2015,45,0.00597164,0.00472141,0.00529375
296,"Kiribati",2015,46,0.00647002,0.005058,0.00570819
296,"Kiribati",2015,47,0.00701708,0.00543114,0.00617018
296,"Kiribati",2015,48,0.00761659,0.00584223,0.0066792
296,"Kiribati",2015,49,0.00827331,0.0062917,0.00723245
296,"Kiribati",2015,50,0.00899356,0.00677908,0.00783185
296,"Kiribati",2015,51,0.00978523,0.00730296,0.00847497
296,"Kiribati",2015,52,0.01065671,0.00786379,0.00916781
296,"Kiribati",2015,53,0.01161679,0.00846431,0.00992561
296,"Kiribati",2015,54,0.01267341,0.00911256,0.01075208
296,"Kiribati",2015,55,0.0138333,0.00982263,0.01165738
296,"Kiribati",2015,56,0.01510245,0.01061247,0.01265339
296,"Kiribati",2015,57,0.0164859,0.01150432,0.01375349
296,"Kiribati",2015,58,0.01798965,0.01251824,0.01498493
296,"Kiribati",2015,59,0.01962104,0.01367081,0.01632455
296,"Kiribati",2015,60,0.02138974,0.01497346,0.01778511
296,"Kiribati",2015,61,0.02330852,0.01643,0.01941133
296,"Kiribati",2015,62,0.02539312,0.01804549,0.02120179
296,"Kiribati",2015,63,0.02766296,0.01982803,0.02315697
296,"Kiribati",2015,64,0.03014156,0.02179597,0.02532236
296,"Kiribati",2015,65,0.03285741,0.02398377,0.02776402
296,"Kiribati",2015,66,0.03584295,0.02643539,0.03047296
296,"Kiribati",2015,67,0.03913474,0.02920582,0.03344785
296,"Kiribati",2015,68,0.04277137,0.03234679,0.03674589
296,"Kiribati",2015,69,0.04679186,0.03589701,0.04040247
296,"Kiribati",2015,70,0.05123572,0.03988176,0.04448232
296,"Kiribati",2015,71,0.05614082,0.04430154,0.04898893
296,"Kiribati",2015,72,0.06154661,0.04915751,0.05394276
296,"Kiribati",2015,73,0.06749419,0.05446549,0.05940085
296,"Kiribati",2015,74,0.07402758,0.06027077,0.06535242
296,"Kiribati",2015,75,0.08119503,0.06667873,0.0719044
296,"Kiribati",2015,76,0.08905062,0.07382284,0.07910561
296,"Kiribati",2015,77,0.09765775,0.08186132,0.08704983
296,"Kiribati",2015,78,0.10709128,0.09093534,0.09611318
296,"Kiribati",2015,79,0.11744408,0.10110806,0.10637055
296,"Kiribati",2015,80,0.12882166,0.11238018,0.11754571
296,"Kiribati",2015,81,0.14134191,0.12463928,0.12990724
296,"Kiribati",2015,82,0.15511664,0.13774224,0.14335044
296,"Kiribati",2015,83,0.17022315,0.15159343,0.15760779
296,"Kiribati",2015,84,0.18670264,0.16615335,0.17313044
296,"Kiribati",2015,85,0.20452322,0.18155168,0.18949606
296,"Kiribati",2015,86,0.22361105,0.19797708,0.20634506
296,"Kiribati",2015,87,0.24386368,0.21564421,0.22431616
296,"Kiribati",2015,88,0.2651635,0.23473366,0.24358185
296,"Kiribati",2015,89,0.28743105,0.25524544,0.26380199
296,"Kiribati",2015,90,0.31059501,0.2770831,0.28562765
296,"Kiribati",2015,91,0.33462105,0.30000237,0.30922309
296,"Kiribati",2015,92,0.35947928,0.32372195,0.33345622
296,"Kiribati",2015,93,0.38513367,0.34806974,0.35806104
296,"Kiribati",2015,94,0.41154018,0.37292863,0.3829236
296,"Kiribati",2015,95,0.43863287,0.39833656,0.40839507
296,"Kiribati",2015,96,0.46631765,0.42436361,0.43469651
296,"Kiribati",2015,97,0.49443126,0.4510213,0.46101566
296,"Kiribati",2015,98,0.52275836,0.47826572,0.48735345
296,"Kiribati",2015,99,0.55099695,0.50587853,0.51481504
296,"Kiribati",2015,100,0.60670609,0.56475831,0.5734937
296,"Kiribati",2016,0,0.05271513,0.04263815,0.0478338
296,"Kiribati",2016,1,0.00514127,0.00514789,0.00514448
296,"Kiribati",2016,2,0.00384132,0.00364944,0.00374781
296,"Kiribati",2016,3,0.00288937,0.00261157,0.00275342
296,"Kiribati",2016,4,0.00220432,0.001906,0.00205756
296,"Kiribati",2016,5,0.00171986,0.0014346,0.00157863
296,"Kiribati",2016,6,0.00138475,0.00112642,0.00125592
296,"Kiribati",2016,7,0.00115971,0.00093133,0.00104512
296,"Kiribati",2016,8,0.00101485,0.0008136,0.00091352
296,"Kiribati",2016,9,0.00093065,0.00075146,0.00084033
296,"Kiribati",2016,10,0.00089407,0.00073052,0.0008118
296,"Kiribati",2016,11,0.0008983,0.00074292,0.00082036
296,"Kiribati",2016,12,0.00093978,0.0007839,0.00086178
296,"Kiribati",2016,13,0.00101789,0.00085066,0.00093444
296,"Kiribati",2016,14,0.00113189,0.0009404,0.00103662
296,"Kiribati",2016,15,0.00128027,0.00104918,0.00116528
296,"Kiribati",2016,16,0.00145762,0.00117101,0.00131433
296,"Kiribati",2016,17,0.00165356,0.00129733,0.00147455
296,"Kiribati",2016,18,0.00185453,0.0014202,0.0016354
296,"Kiribati",2016,19,0.00204314,0.0015318,0.00178422
296,"Kiribati",2016,20,0.00220444,0.00162925,0.00191198
296,"Kiribati",2016,21,0.00232589,0.00171237,0.00201319
296,"Kiribati",2016,22,0.00240302,0.00178367,0.00208673
296,"Kiribati",2016,23,0.00243756,0.00184698,0.00213495
296,"Kiribati",2016,24,0.0024399,0.00190549,0.00216518
296,"Kiribati",2016,25,0.00242409,0.00196227,0.00218585
296,"Kiribati",2016,26,0.00240559,0.00201944,0.002205
296,"Kiribati",2016,27,0.0023987,0.00207885,0.00223133
296,"Kiribati",2016,28,0.00241127,0.00214191,0.00226987
296,"Kiribati",2016,29,0.00244836,0.00220992,0.0023231
296,"Kiribati",2016,30,0.00250942,0.00228377,0.00239085
296,"Kiribati",2016,31,0.00259191,0.00236426,0.00247241
296,"Kiribati",2016,32,0.00269281,0.00245202,0.00256668
296,"Kiribati",2016,33,0.00280898,0.00254766,0.00267202
296,"Kiribati",2016,34,0.0029396,0.00265174,0.00278868
296,"Kiribati",2016,35,0.00308507,0.00276485,0.00291701
296,"Kiribati",2016,36,0.00324755,0.00288771,0.00305817
296,"Kiribati",2016,37,0.00343028,0.0030212,0.00321347
296,"Kiribati",2016,38,0.00363648,0.00316668,0.00338641
296,"Kiribati",2016,39,0.00386952,0.00332592,0.00358043
296,"Kiribati",2016,40,0.00413241,0.00350129,0.00379524
296,"Kiribati",2016,41,0.00442796,0.0036957,0.00403518
296,"Kiribati",2016,42,0.0047589,0.00391223,0.00430336
296,"Kiribati",2016,43,0.00512789,0.00415421,0.00460196
296,"Kiribati",2016,44,0.00553754,0.0044248,0.0049338
296,"Kiribati",2016,45,0.00599038,0.00472709,0.0053032
296,"Kiribati",2016,46,0.00648913,0.00506375,0.00571611
296,"Kiribati",2016,47,0.00703665,0.00543702,0.00617453
296,"Kiribati",2016,48,0.00763675,0.00584831,0.00668313
296,"Kiribati",2016,49,0.00829425,0.00629809,0.00724032
296,"Kiribati",2016,50,0.0090154,0.00678585,0.00784248
296,"Kiribati",2016,51,0.00980804,0.00731013,0.0084937
296,"Kiribati",2016,52,0.01068047,0.00787135,0.0091933
296,"Kiribati",2016,53,0.01164138,0.00847222,0.00994824
296,"Kiribati",2016,54,0.01269869,0.00912075,0.01077693
296,"Kiribati",2016,55,0.01385918,0.00983109,0.01168271
296,"Kiribati",2016,56,0.01512895,0.01062124,0.01267853
296,"Kiribati",2016,57,0.0165132,0.0115135,0.01378052
296,"Kiribati",2016,58,0.01801805,0.01252799,0.0150001
296,"Kiribati",2016,59,0.01965092,0.01368133,0.01635966
296,"Kiribati",2016,60,0.02142145,0.01498489,0.01782851
296,"Kiribati",2016,61,0.02334229,0.01644242,0.01942509
296,"Kiribati",2016,62,0.02542899,0.0180589,0.02120793
296,"Kiribati",2016,63,0.02770082,0.01984231,0.02317269
296,"Kiribati",2016,64,0.03018118,0.02181097,0.02531464
296,"Kiribati",2016,65,0.03289855,0.02399935,0.02769875
296,"Kiribati",2016,66,0.03588548,0.02645149,0.03040488
296,"Kiribati",2016,67,0.03917867,0.02922248,0.03343049
296,"Kiribati",2016,68,0.0428169,0.03236417,0.03675882
296,"Kiribati",2016,69,0.04683929,0.03591535,0.04043973
296,"Kiribati",2016,70,0.0512855,0.03990133,0.04451365
296,"Kiribati",2016,71,0.05619342,0.04432256,0.04900917
296,"Kiribati",2016,72,0.0616025,0.04918012,0.0539649
296,"Kiribati",2016,73,0.06755378,0.05448977,0.0594168
296,"Kiribati",2016,74,0.07409115,0.06029667,0.06541783
296,"Kiribati",2016,75,0.08126268,0.06670611,0.07198253
296,"Kiribati",2016,76,0.08912224,0.07385149,0.0792691
296,"Kiribati",2016,77,0.09773298,0.08189095,0.08731975
296,"Kiribati",2016,78,0.10716957,0.09096563,0.09620643
296,"Kiribati",2016,79,0.11752484,0.10113873,0.1062663
296,"Kiribati",2016,80,0.12890433,0.11241105,0.11752771
296,"Kiribati",2016,81,0.14142613,0.12467039,0.12979094
296,"Kiribati",2016,82,0.15520228,0.13777386,0.14319164
296,"Kiribati",2016,83,0.17031015,0.15162592,0.15751916
296,"Kiribati",2016,84,0.18679097,0.16618702,0.17253672
296,"Kiribati",2016,85,0.20461258,0.18158643,0.18913206
296,"Kiribati",2016,86,0.22370081,0.19801229,0.20675539
296,"Kiribati",2016,87,0.24395289,0.2156787,0.22474142
296,"Kiribati",2016,88,0.26525089,0.2347658,0.24394367
296,"Kiribati",2016,89,0.28751538,0.25527365,0.26444005
296,"Kiribati",2016,90,0.31067517,0.27710611,0.28581424
296,"Kiribati",2016,91,0.33469624,0.30001969,0.30863515
296,"Kiribati",2016,92,0.359549,0.32373395,0.33302438
296,"Kiribati",2016,93,0.38519753,0.34807725,0.35791094
296,"Kiribati",2016,94,0.41159775,0.37293276,0.38306246
296,"Kiribati",2016,95,0.43868343,0.3983381,0.4084699
296,"Kiribati",2016,96,0.46636019,0.42436283,0.43451394
296,"Kiribati",2016,97,0.4944647,0.45101802,0.46136319
